detid,Unnamed: 0_x,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage,Unnamed: 0_y,type,location_desc,lat,lon
10039003,831,2023-12-05T17:00:00.000+01:00,80,anyVehicle,0.0,carOrLightVehicle,41.0,954.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,48.115574,11.580806
10039004,832,2023-12-05T17:00:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,13.0,955.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,48.115547,11.580796
10039008,833,2023-12-05T17:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0,959.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,0.0,0.0
10039009,834,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,960.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,0.0,0.0
10039010,835,2023-12-05T17:00:00.000+01:00,6,anyVehicle,0.0,carOrLightVehicle,0.0,961.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,0.0,0.0
10039011,836,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,962.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,0.0,0.0
10039012,837,2023-12-05T17:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,0.0,963.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,0.0,0.0
10039013,838,2023-12-05T17:00:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,0.0,964.0,LZA-Detektor,Icho-/ Tegernseer Landstr.,0.0,0.0
10042001,839,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,965.0,LZA-Detektor,Pilgersheimer-/ Winterstr.,0.0,0.0
10042002,840,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,966.0,LZA-Detektor,Pilgersheimer-/ Winterstr.,0.0,0.0
10042003,841,2023-12-05T17:00:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,5.0,967.0,LZA-Detektor,Pilgersheimer-/ Winterstr.,0.0,0.0
10042004,842,2023-12-05T17:00:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,2.0,968.0,LZA-Detektor,Pilgersheimer-/ Winterstr.,0.0,0.0
10043020,843,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,969.0,LZA-Detektor,Sendlinger-Tor-Platz,0.0,0.0
10043021,844,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,970.0,LZA-Detektor,Sendlinger-Tor-Platz,0.0,0.0
10045001,845,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,971.0,LZA-Detektor,An der Hauptfeuerwache / Oberanger,0.0,0.0
10045002,846,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,972.0,LZA-Detektor,An der Hauptfeuerwache / Oberanger,0.0,0.0
10045003,847,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,973.0,LZA-Detektor,An der Hauptfeuerwache / Oberanger,0.0,0.0
10045004,848,2023-12-05T17:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0,974.0,LZA-Detektor,An der Hauptfeuerwache / Oberanger,0.0,0.0
10045005,849,2023-12-05T17:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,20.0,975.0,LZA-Detektor,An der Hauptfeuerwache / Oberanger,0.0,0.0
10045007,850,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,977.0,LZA-Detektor,An der Hauptfeuerwache / Oberanger,0.0,0.0
10045008,851,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,978.0,LZA-Detektor,An der Hauptfeuerwache / Oberanger,0.0,0.0
10045016,852,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,979.0,LZA-Detektor,An der Hauptfeuerwache / Oberanger,0.0,0.0
10045017,853,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,33.0,980.0,LZA-Detektor,An der Hauptfeuerwache / Oberanger,0.0,0.0
10046001,854,2023-12-05T17:00:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,29.0,981.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10046002,855,2023-12-05T17:00:00.000+01:00,64,anyVehicle,0.0,carOrLightVehicle,6.0,982.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10046003,856,2023-12-05T17:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,2.0,983.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10046004,857,2023-12-05T17:00:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,4.0,984.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10046005,858,2023-12-05T17:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,6.0,985.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10046006,859,2023-12-05T17:00:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,4.0,986.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10046007,860,2023-12-05T17:00:00.000+01:00,38,anyVehicle,0.0,carOrLightVehicle,27.0,987.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10046008,861,2023-12-05T17:00:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0,988.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10046009,862,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,989.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10046010,863,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,990.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10046011,864,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,991.0,LZA-Detektor,Lindwurm-/ Reisingerstr.,0.0,0.0
10047001,865,2023-12-05T17:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,29.0,992.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047002,866,2023-12-05T17:00:00.000+01:00,108,anyVehicle,0.0,carOrLightVehicle,23.0,993.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047003,867,2023-12-05T17:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,20.0,994.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047004,868,2023-12-05T17:00:00.000+01:00,37,anyVehicle,0.0,carOrLightVehicle,59.0,995.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047005,869,2023-12-05T17:00:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,2.0,996.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047006,870,2023-12-05T17:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,9.0,997.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047007,871,2023-12-05T17:00:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,8.0,998.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047008,872,2023-12-05T17:00:00.000+01:00,25,anyVehicle,0.0,carOrLightVehicle,2.0,999.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047009,873,2023-12-05T17:00:00.000+01:00,66,anyVehicle,0.0,carOrLightVehicle,15.0,1000.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047010,874,2023-12-05T17:00:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,9.0,1001.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047011,875,2023-12-05T17:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,5.0,1002.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047012,876,2023-12-05T17:00:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,7.0,1003.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047013,877,2023-12-05T17:00:00.000+01:00,26,anyVehicle,0.0,carOrLightVehicle,4.0,1004.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047014,878,2023-12-05T17:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0,1005.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047015,879,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1006.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047016,880,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1007.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047017,881,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1008.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047018,882,2023-12-05T17:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0,1009.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047019,883,2023-12-05T17:00:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,0.0,1010.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047020,884,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1011.0,LZA-Detektor,Goetheplatz,0.0,0.0
10047021,885,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1012.0,LZA-Detektor,Goetheplatz,0.0,0.0
10048001,886,2023-12-05T17:00:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,10.0,1013.0,LZA-Detektor,Lindwurm-/ Zenettistr.,0.0,0.0
10048002,887,2023-12-05T17:00:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,49.0,1014.0,LZA-Detektor,Lindwurm-/ Zenettistr.,0.0,0.0
10048003,888,2023-12-05T17:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,1.0,1015.0,LZA-Detektor,Lindwurm-/ Zenettistr.,0.0,0.0
10048004,889,2023-12-05T17:00:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,0.0,1016.0,LZA-Detektor,Lindwurm-/ Zenettistr.,0.0,0.0
10048005,890,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1017.0,LZA-Detektor,Lindwurm-/ Zenettistr.,0.0,0.0
10048006,891,2023-12-05T17:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0,1018.0,LZA-Detektor,Lindwurm-/ Zenettistr.,0.0,0.0
10048007,892,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1019.0,LZA-Detektor,Lindwurm-/ Zenettistr.,0.0,0.0
10049001,893,2023-12-05T17:00:00.000+01:00,37,anyVehicle,0.0,carOrLightVehicle,6.0,1020.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049002,894,2023-12-05T17:00:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,13.0,1021.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049003,895,2023-12-05T17:00:00.000+01:00,11,anyVehicle,0.0,carOrLightVehicle,16.0,1022.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049004,896,2023-12-05T17:00:00.000+01:00,60,anyVehicle,0.0,carOrLightVehicle,62.0,1023.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049005,897,2023-12-05T17:00:00.000+01:00,91,anyVehicle,0.0,carOrLightVehicle,27.0,1024.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049006,898,2023-12-05T17:00:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,36.0,1025.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049007,899,2023-12-05T17:00:00.000+01:00,103,anyVehicle,0.0,carOrLightVehicle,25.0,1026.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049008,900,2023-12-05T17:00:00.000+01:00,67,anyVehicle,0.0,carOrLightVehicle,51.0,1027.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049009,901,2023-12-05T17:00:00.000+01:00,95,anyVehicle,0.0,carOrLightVehicle,52.0,1028.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049010,902,2023-12-05T17:00:00.000+01:00,53,anyVehicle,0.0,carOrLightVehicle,26.0,1029.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049011,903,2023-12-05T17:00:00.000+01:00,65,anyVehicle,0.0,carOrLightVehicle,12.0,1030.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049012,904,2023-12-05T17:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,0.0,1031.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049013,905,2023-12-05T17:00:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,0.0,1032.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049014,906,2023-12-05T17:00:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,0.0,1033.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049015,907,2023-12-05T17:00:00.000+01:00,63,anyVehicle,0.0,carOrLightVehicle,5.0,1034.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049016,908,2023-12-05T17:00:00.000+01:00,158,anyVehicle,0.0,carOrLightVehicle,13.0,1035.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049017,909,2023-12-05T17:00:00.000+01:00,115,anyVehicle,0.0,carOrLightVehicle,16.0,1036.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049018,910,2023-12-05T17:00:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,1.0,1037.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10049019,911,2023-12-05T17:00:00.000+01:00,90,anyVehicle,0.0,carOrLightVehicle,5.0,1038.0,LZA-Detektor,Lindwurm-/ Poccistr.,0.0,0.0
10050001,912,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1039.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050002,913,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1040.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050003,914,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1041.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050004,915,2023-12-05T17:00:00.000+01:00,90,anyVehicle,0.0,carOrLightVehicle,45.0,1042.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050005,916,2023-12-05T17:00:00.000+01:00,100,anyVehicle,0.0,carOrLightVehicle,59.0,1043.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050006,917,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,1044.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050007,918,2023-12-05T17:00:00.000+01:00,118,anyVehicle,0.0,carOrLightVehicle,38.0,1045.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050008,919,2023-12-05T17:00:00.000+01:00,105,anyVehicle,0.0,carOrLightVehicle,44.0,1046.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050009,920,2023-12-05T17:00:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,47.0,1047.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050010,921,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,1048.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050011,922,2023-12-05T17:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0,1049.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050012,923,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1050.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10050013,924,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1051.0,LZA-Detektor,Paul-Heyse-/ Schwanthalerstr.,0.0,0.0
10051001,925,2023-12-05T17:00:00.000+01:00,165,anyVehicle,0.0,carOrLightVehicle,52.0,1052.0,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,0.0,0.0
10051002,926,2023-12-05T17:00:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,24.0,1053.0,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,0.0,0.0
10051003,927,2023-12-05T17:00:00.000+01:00,61,anyVehicle,0.0,carOrLightVehicle,18.0,1054.0,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,0.0,0.0
10051004,928,2023-12-05T17:00:00.000+01:00,113,anyVehicle,0.0,carOrLightVehicle,61.0,1055.0,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,0.0,0.0
10051005,929,2023-12-05T17:00:00.000+01:00,65,anyVehicle,0.0,carOrLightVehicle,15.0,1056.0,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,0.0,0.0
10051006,930,2023-12-05T17:00:00.000+01:00,111,anyVehicle,0.0,carOrLightVehicle,20.0,1057.0,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,0.0,0.0
10051007,931,2023-12-05T17:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0,1058.0,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,0.0,0.0
10051008,932,2023-12-05T17:00:00.000+01:00,95,anyVehicle,0.0,carOrLightVehicle,9.0,1059.0,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,0.0,0.0
10051009,933,2023-12-05T17:00:00.000+01:00,219,anyVehicle,0.0,carOrLightVehicle,45.0,1060.0,LZA-Detektor,Boschetsrieder-/ Wolfratshauser Str.,0.0,0.0
10052001,934,2023-12-05T17:00:00.000+01:00,14,anyVehicle,0.0,carOrLightVehicle,1.0,1061.0,LZA-Detektor,Boschetsrieder-/ Waakirchner Str.,0.0,0.0
10053001,935,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,1062.0,LZA-Detektor,Fraunhofer-/ Klenzestr.,0.0,0.0
10053002,936,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,1063.0,LZA-Detektor,Fraunhofer-/ Klenzestr.,0.0,0.0
10053003,937,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0,1064.0,LZA-Detektor,Fraunhofer-/ Klenzestr.,0.0,0.0
10053004,938,2023-12-05T17:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0,1065.0,LZA-Detektor,Fraunhofer-/ Klenzestr.,0.0,0.0
10053005,939,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1066.0,LZA-Detektor,Fraunhofer-/ Klenzestr.,0.0,0.0
10053006,940,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,1067.0,LZA-Detektor,Fraunhofer-/ Klenzestr.,0.0,0.0
10053007,941,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1068.0,LZA-Detektor,Fraunhofer-/ Klenzestr.,0.0,0.0
10054001,942,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1069.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054002,943,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1070.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054003,944,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1071.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054004,945,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1072.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054005,946,2023-12-05T17:00:00.000+01:00,90,anyVehicle,0.0,carOrLightVehicle,41.0,1073.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054006,947,2023-12-05T17:00:00.000+01:00,113,anyVehicle,0.0,carOrLightVehicle,64.0,1074.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054007,948,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1075.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054008,949,2023-12-05T17:00:00.000+01:00,71,anyVehicle,0.0,carOrLightVehicle,89.0,1076.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054009,950,2023-12-05T17:00:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,86.0,1077.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054010,951,2023-12-05T17:00:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,9.0,1078.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054011,952,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1079.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054012,953,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1080.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054013,954,2023-12-05T17:00:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,0.0,1081.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10054014,955,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1082.0,LZA-Detektor,Prinzregenten-/ Widenmayerstr.,0.0,0.0
10055001,956,2023-12-05T17:00:00.000+01:00,110,anyVehicle,0.0,carOrLightVehicle,19.0,1083.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055002,957,2023-12-05T17:00:00.000+01:00,147,anyVehicle,0.0,carOrLightVehicle,24.0,1084.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055003,958,2023-12-05T17:00:00.000+01:00,141,anyVehicle,0.0,carOrLightVehicle,29.0,1085.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055004,959,2023-12-05T17:00:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,26.0,1086.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055005,960,2023-12-05T17:00:00.000+01:00,87,anyVehicle,0.0,carOrLightVehicle,42.0,1087.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055006,961,2023-12-05T17:00:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,11.0,1088.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055007,962,2023-12-05T17:00:00.000+01:00,53,anyVehicle,0.0,carOrLightVehicle,3.0,1089.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055008,963,2023-12-05T17:00:00.000+01:00,126,anyVehicle,0.0,carOrLightVehicle,10.0,1090.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055009,964,2023-12-05T17:00:00.000+01:00,23,anyVehicle,0.0,carOrLightVehicle,30.0,1091.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055010,965,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1092.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055011,966,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1093.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10055012,967,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1094.0,LZA-Detektor,Oettingen-/ Prinzregentenstr.,0.0,0.0
10056001,968,2023-12-05T17:00:00.000+01:00,32,anyVehicle,0.0,carOrLightVehicle,3.0,1095.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056002,969,2023-12-05T17:00:00.000+01:00,94,anyVehicle,0.0,carOrLightVehicle,11.0,1096.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056003,970,2023-12-05T17:00:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,4.0,1097.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056004,971,2023-12-05T17:00:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,17.0,1098.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056005,972,2023-12-05T17:00:00.000+01:00,67,anyVehicle,0.0,carOrLightVehicle,13.0,1099.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056006,973,2023-12-05T17:00:00.000+01:00,80,anyVehicle,0.0,carOrLightVehicle,15.0,1100.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056007,974,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1101.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056008,975,2023-12-05T17:00:00.000+01:00,101,anyVehicle,0.0,carOrLightVehicle,22.0,1102.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056009,976,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1103.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056010,977,2023-12-05T17:00:00.000+01:00,93,anyVehicle,0.0,carOrLightVehicle,8.0,1104.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056011,978,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1105.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056012,979,2023-12-05T17:00:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,0.0,1106.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056013,980,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1107.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10056014,981,2023-12-05T17:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0,1108.0,LZA-Detektor,Erhardt-/ Fraunhoferstr.,0.0,0.0
10057001,982,2023-12-05T17:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0,1109.0,LZA-Detektor,Herzog-/ Hiltenspergerstr.,0.0,0.0
