,detid,type,location_desc,lat,lon
1388,10083011,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1389,10083012,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1390,10083013,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1391,10083014,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1392,10083015,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1393,10083016,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1394,10083017,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1395,10083018,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1396,10083019,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1397,10083020,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1398,10083021,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1399,10083022,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1400,10083023,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1401,10083024,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1402,10083025,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1403,10083026,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1404,10083027,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1405,10083028,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1406,10083044,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1407,10083045,LZA-Detektor,Anzinger-/ Rosenheimer Str.,,
1408,10084001,LZA-Detektor,Theodolindenplatz,,
1409,10084002,LZA-Detektor,Theodolindenplatz,,
1410,10084003,LZA-Detektor,Theodolindenplatz,,
1411,10084004,LZA-Detektor,Theodolindenplatz,,
1412,10084005,LZA-Detektor,Theodolindenplatz,,
1413,10084006,LZA-Detektor,Theodolindenplatz,,
1414,10084007,LZA-Detektor,Theodolindenplatz,,
1415,10084008,LZA-Detektor,Theodolindenplatz,,
1416,10084009,LZA-Detektor,Theodolindenplatz,,
1417,10084010,LZA-Detektor,Theodolindenplatz,,
1418,10084011,LZA-Detektor,Theodolindenplatz,,
1419,10084012,LZA-Detektor,Theodolindenplatz,,
1420,10084013,LZA-Detektor,Theodolindenplatz,,
1421,10084014,LZA-Detektor,Theodolindenplatz,,
1422,10084015,LZA-Detektor,Theodolindenplatz,,
1423,10084016,LZA-Detektor,Theodolindenplatz,,
1424,10084017,LZA-Detektor,Theodolindenplatz,,
1425,10084018,LZA-Detektor,Theodolindenplatz,,
1426,10085001,LZA-Detektor,Lerchenfeld-/ Prinzregentenstr.,,
1427,10085002,LZA-Detektor,Lerchenfeld-/ Prinzregentenstr.,,
1428,10085003,LZA-Detektor,Lerchenfeld-/ Prinzregentenstr.,,
1429,10085004,LZA-Detektor,Lerchenfeld-/ Prinzregentenstr.,,
1430,10085005,LZA-Detektor,Lerchenfeld-/ Prinzregentenstr.,,
1431,10085006,LZA-Detektor,Lerchenfeld-/ Prinzregentenstr.,,
1432,10085007,LZA-Detektor,Lerchenfeld-/ Prinzregentenstr.,,
1433,10085008,LZA-Detektor,Lerchenfeld-/ Prinzregentenstr.,,
1434,10085009,LZA-Detektor,Lerchenfeld-/ Prinzregentenstr.,,
1435,10086001,LZA-Detektor,Fraunhofer-/ MÃ¼llerstr.,,
1436,10086002,LZA-Detektor,Fraunhofer-/ MÃ¼llerstr.,,
1437,10086003,LZA-Detektor,Fraunhofer-/ MÃ¼llerstr.,,
1438,10086004,LZA-Detektor,Fraunhofer-/ MÃ¼llerstr.,,
1439,10086005,LZA-Detektor,Fraunhofer-/ MÃ¼llerstr.,,
1440,10086006,LZA-Detektor,Fraunhofer-/ MÃ¼llerstr.,,
1441,10086007,LZA-Detektor,Fraunhofer-/ MÃ¼llerstr.,,
1442,10086020,LZA-Detektor,Fraunhofer-/ MÃ¼llerstr.,,
1443,10087001,LZA-Detektor,Hohenzollern-/ Leopoldstr.,,
1444,10087002,LZA-Detektor,Hohenzollern-/ Leopoldstr.,,
1445,10087003,LZA-Detektor,Hohenzollern-/ Leopoldstr.,,
1446,10087004,LZA-Detektor,Hohenzollern-/ Leopoldstr.,,
1447,10087005,LZA-Detektor,Hohenzollern-/ Leopoldstr.,,
1448,10087006,LZA-Detektor,Hohenzollern-/ Leopoldstr.,,
1449,10087007,LZA-Detektor,Hohenzollern-/ Leopoldstr.,,
1450,10087008,LZA-Detektor,Hohenzollern-/ Leopoldstr.,,
1451,10087009,LZA-Detektor,Hohenzollern-/ Leopoldstr.,,
1452,10087010,LZA-Detektor,Hohenzollern-/ Leopoldstr.,,
1453,10088001,LZA-Detektor,Bavariaring / Schwanthalerstr.,,
1454,10088002,LZA-Detektor,Bavariaring / Schwanthalerstr.,,
1455,10088003,LZA-Detektor,Bavariaring / Schwanthalerstr.,,
1456,10088004,LZA-Detektor,Bavariaring / Schwanthalerstr.,,
1457,10088005,LZA-Detektor,Bavariaring / Schwanthalerstr.,,
1458,10088006,LZA-Detektor,Bavariaring / Schwanthalerstr.,,
1459,10088007,LZA-Detektor,Bavariaring / Schwanthalerstr.,,
1460,10088008,LZA-Detektor,Bavariaring / Schwanthalerstr.,,
1461,10089001,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1462,10089002,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1463,10089003,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1464,10089004,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1465,10089005,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1466,10089006,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1467,10089007,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1468,10089008,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1469,10089009,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1470,10089010,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1471,10089011,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1472,10089012,LZA-Detektor,Goethe-/ Schwanthalerstr.,,
1473,10091001,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1474,10091002,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1475,10091003,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1476,10091004,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1477,10091005,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1478,10091006,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1479,10091007,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1480,10091008,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1481,10091009,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1482,10091010,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1483,10091011,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1484,10091012,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1485,10091013,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1486,10091014,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1487,10091015,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1488,10091016,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1489,10091017,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1490,10091018,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1491,10091019,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1492,10091020,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1493,10091021,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1494,10091022,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1495,10091023,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1496,10091056,LZA-Detektor,Hohenzollern-/ SchleiÃheimer Str.,,
1497,10092001,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1498,10092002,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1499,10092003,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1500,10092004,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1501,10092005,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1502,10092006,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1503,10092007,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1504,10092008,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1505,10092009,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1506,10092010,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1507,10092011,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1508,10092012,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1509,10092013,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1510,10092014,LZA-Detektor,Elisabeth-/ SchleiÃheimer Str.,,
1511,10093001,LZA-Detektor,Kapuzinerplatz,,
1512,10093002,LZA-Detektor,Kapuzinerplatz,,
1513,10093003,LZA-Detektor,Kapuzinerplatz,,
1514,10093004,LZA-Detektor,Kapuzinerplatz,,
1515,10093005,LZA-Detektor,Kapuzinerplatz,,
1516,10093006,LZA-Detektor,Kapuzinerplatz,,
1517,10093007,LZA-Detektor,Kapuzinerplatz,,
1518,10093008,LZA-Detektor,Kapuzinerplatz,,
1519,10093009,LZA-Detektor,Kapuzinerplatz,,
1520,10093010,LZA-Detektor,Kapuzinerplatz,,
1521,10093011,LZA-Detektor,Kapuzinerplatz,,
1522,10093012,LZA-Detektor,Kapuzinerplatz,,
1523,10093013,LZA-Detektor,Kapuzinerplatz,,
1524,10093014,LZA-Detektor,Kapuzinerplatz,,
1525,10094001,LZA-Detektor,Belgrad-/ Herzogstr.,,
1526,10094002,LZA-Detektor,Belgrad-/ Herzogstr.,,
1527,10094003,LZA-Detektor,Belgrad-/ Herzogstr.,,
1528,10094004,LZA-Detektor,Belgrad-/ Herzogstr.,,
1529,10094005,LZA-Detektor,Belgrad-/ Herzogstr.,,
1530,10094006,LZA-Detektor,Belgrad-/ Herzogstr.,,
1531,10094007,LZA-Detektor,Belgrad-/ Herzogstr.,,
1532,10095001,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1533,10095002,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1534,10095003,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1535,10095004,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1536,10095005,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1537,10095006,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1538,10095007,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1539,10095008,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1540,10095009,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1541,10095010,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1542,10095011,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1543,10095012,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1544,10095013,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1545,10095014,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1546,10095015,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1547,10095016,LZA-Detektor,Frankfurter Ring / SchleiÃheimer Str.,,
1548,10096001,LZA-Detektor,BrudermÃ¼hl-/ Plinganserstr.,,
1549,10096002,LZA-Detektor,BrudermÃ¼hl-/ Plinganserstr.,,
1550,10096003,LZA-Detektor,BrudermÃ¼hl-/ Plinganserstr.,,
1551,10096004,LZA-Detektor,BrudermÃ¼hl-/ Plinganserstr.,,
1552,10096005,LZA-Detektor,BrudermÃ¼hl-/ Plinganserstr.,,
1553,10096006,LZA-Detektor,BrudermÃ¼hl-/ Plinganserstr.,,
1554,10096007,LZA-Detektor,BrudermÃ¼hl-/ Plinganserstr.,,
1555,10096008,LZA-Detektor,BrudermÃ¼hl-/ Plinganserstr.,,
1556,10097001,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1557,10097002,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1558,10097003,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1559,10097004,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1560,10097005,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1561,10097006,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1562,10097007,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1563,10097008,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1564,10097009,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1565,10097010,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1566,10097011,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1567,10097012,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1568,10097013,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1569,10097014,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1570,10097015,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1571,10097016,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1572,10097017,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1573,10097018,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1574,10097019,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1575,10097020,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1576,10097021,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1577,10097022,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1578,10097023,LZA-Detektor,Ampfing-/ Berg-am-Laim-Str.,,
1579,10100001,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1580,10100002,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1581,10100003,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1582,10100004,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1583,10100005,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1584,10100006,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1585,10100007,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1586,10100008,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1587,10100009,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1588,10100010,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1589,10100011,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1590,10100012,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1591,10100013,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1592,10100014,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1593,10100015,LZA-Detektor,Franz-Josef-StrauÃ-R. / Prinzregentenstr.,,
1594,10101001,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1595,10101002,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1596,10101003,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1597,10101004,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1598,10101005,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1599,10101006,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1600,10101007,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1601,10101008,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1602,10101009,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1603,10101010,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1604,10101011,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1605,10101012,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1606,10101013,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1607,10101014,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1608,10101015,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1609,10101016,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1610,10101017,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1611,10101018,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1612,10101019,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1613,10101020,LZA-Detektor,Petuelring / SchleiÃheimer Str.,,
1614,10103001,LZA-Detektor,Arcis-/ Gabelsbergerstr.,,
1615,10103002,LZA-Detektor,Arcis-/ Gabelsbergerstr.,,
1616,10103003,LZA-Detektor,Arcis-/ Gabelsbergerstr.,,
1617,10103004,LZA-Detektor,Arcis-/ Gabelsbergerstr.,,
1618,10103005,LZA-Detektor,Arcis-/ Gabelsbergerstr.,,
1619,10103006,LZA-Detektor,Arcis-/ Gabelsbergerstr.,,
1620,10103007,LZA-Detektor,Arcis-/ Gabelsbergerstr.,,
1621,10103008,LZA-Detektor,Arcis-/ Gabelsbergerstr.,,
1622,10104001,LZA-Detektor,Arcis-/ Theresienstr.,,
1623,10104002,LZA-Detektor,Arcis-/ Theresienstr.,,
1624,10104003,LZA-Detektor,Arcis-/ Theresienstr.,,
1625,10104004,LZA-Detektor,Arcis-/ Theresienstr.,,
1626,10104005,LZA-Detektor,Arcis-/ Theresienstr.,,
1627,10104006,LZA-Detektor,Arcis-/ Theresienstr.,,
1628,10104007,LZA-Detektor,Arcis-/ Theresienstr.,,
1629,10104008,LZA-Detektor,Arcis-/ Theresienstr.,,
1630,10105001,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1631,10105002,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1632,10105003,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1633,10105004,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1634,10105005,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1635,10105006,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1636,10105007,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1637,10105008,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1638,10105009,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1639,10105010,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1640,10105011,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1641,10105012,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1642,10105013,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1643,10105014,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1644,10105015,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1645,10105016,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1646,10105017,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1647,10105018,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1648,10105019,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1649,10105020,LZA-Detektor,Augusten-/ Dachauer-/ Karlstr.,,
1650,10107001,LZA-Detektor,Barer-/ Karlstr.,,
1651,10107002,LZA-Detektor,Barer-/ Karlstr.,,
1652,10107003,LZA-Detektor,Barer-/ Karlstr.,,
1653,10107004,LZA-Detektor,Barer-/ Karlstr.,,
1654,10107005,LZA-Detektor,Barer-/ Karlstr.,,
1655,10107006,LZA-Detektor,Barer-/ Karlstr.,,
1656,10107007,LZA-Detektor,Barer-/ Karlstr.,,
1657,10107008,LZA-Detektor,Barer-/ Karlstr.,,
1658,10108001,LZA-Detektor,Bauseweinallee / Verdistr.,,
1659,10108002,LZA-Detektor,Bauseweinallee / Verdistr.,,
1660,10108003,LZA-Detektor,Bauseweinallee / Verdistr.,,
1661,10108004,LZA-Detektor,Bauseweinallee / Verdistr.,,
1662,10108005,LZA-Detektor,Bauseweinallee / Verdistr.,,
1663,10108006,LZA-Detektor,Bauseweinallee / Verdistr.,,
1664,10108007,LZA-Detektor,Bauseweinallee / Verdistr.,,
1665,10108008,LZA-Detektor,Bauseweinallee / Verdistr.,,
1666,10108009,LZA-Detektor,Bauseweinallee / Verdistr.,,
1667,10108010,LZA-Detektor,Bauseweinallee / Verdistr.,,
1668,10108011,LZA-Detektor,Bauseweinallee / Verdistr.,,
1669,10108012,LZA-Detektor,Bauseweinallee / Verdistr.,,
1670,10108013,LZA-Detektor,Bauseweinallee / Verdistr.,,
1671,10109001,LZA-Detektor,Franz-Schrank-/ Menzinger Str.,,
1672,10109002,LZA-Detektor,Franz-Schrank-/ Menzinger Str.,,
1673,10109003,LZA-Detektor,Franz-Schrank-/ Menzinger Str.,,
1674,10109004,LZA-Detektor,Franz-Schrank-/ Menzinger Str.,,
1675,10109005,LZA-Detektor,Franz-Schrank-/ Menzinger Str.,,
1676,10109006,LZA-Detektor,Franz-Schrank-/ Menzinger Str.,,
1677,10109007,LZA-Detektor,Franz-Schrank-/ Menzinger Str.,,
1678,10110001,LZA-Detektor,Amalienburg-/ Menzinger Str.,,
1679,10110002,LZA-Detektor,Amalienburg-/ Menzinger Str.,,
1680,10110003,LZA-Detektor,Amalienburg-/ Menzinger Str.,,
1681,10110004,LZA-Detektor,Amalienburg-/ Menzinger Str.,,
1682,10110005,LZA-Detektor,Amalienburg-/ Menzinger Str.,,
1683,10110006,LZA-Detektor,Amalienburg-/ Menzinger Str.,,
1684,10110007,LZA-Detektor,Amalienburg-/ Menzinger Str.,,
1685,10110008,LZA-Detektor,Amalienburg-/ Menzinger Str.,,
1686,10110037,LZA-Detektor,Amalienburg-/ Menzinger Str.,,
1687,10111001,LZA-Detektor,Lindenschmit-/ Plinganserstr.,,
1688,10111002,LZA-Detektor,Lindenschmit-/ Plinganserstr.,,
1689,10111003,LZA-Detektor,Lindenschmit-/ Plinganserstr.,,
1690,10111004,LZA-Detektor,Lindenschmit-/ Plinganserstr.,,
1691,10111005,LZA-Detektor,Lindenschmit-/ Plinganserstr.,,
1692,10111006,LZA-Detektor,Lindenschmit-/ Plinganserstr.,,
1693,10111007,LZA-Detektor,Lindenschmit-/ Plinganserstr.,,
1694,10113001,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1695,10113002,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1696,10113003,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1697,10113004,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1698,10113005,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.14977,11.597155
1699,10113006,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.149895,11.59688
1700,10113007,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1701,10113008,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1702,10113009,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.15013,11.59656
1703,10113010,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.149868,11.596338
1704,10113011,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.14988,11.596313
1705,10113012,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1706,10113013,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1707,10113014,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1708,10113015,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1709,10113016,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1710,10113017,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1711,10113018,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1712,10113019,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1713,10113020,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1714,10113021,LZA-Detektor,Tivoli-/ Widenmayerstr.,,
1715,10113022,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.14994,11.596928
1716,10113023,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.149834,11.596262
1717,10113024,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.15006,11.596616
1718,10113025,LZA-Detektor,Tivoli-/ Widenmayerstr.,48.149967,11.596517
1719,10114001,LZA-Detektor,Orleansplatz SÃ¼d,,
1720,10114002,LZA-Detektor,Orleansplatz SÃ¼d,,
1721,10114003,LZA-Detektor,Orleansplatz SÃ¼d,,
1722,10114004,LZA-Detektor,Orleansplatz SÃ¼d,,
1723,10114005,LZA-Detektor,Orleansplatz SÃ¼d,,
1724,10114006,LZA-Detektor,Orleansplatz SÃ¼d,,
1725,10114007,LZA-Detektor,Orleansplatz SÃ¼d,,
1726,10114008,LZA-Detektor,Orleansplatz SÃ¼d,,
1727,10116001,LZA-Detektor,Truderinger-/ Ursberger Str.,,
1728,10116002,LZA-Detektor,Truderinger-/ Ursberger Str.,,
1729,10116003,LZA-Detektor,Truderinger-/ Ursberger Str.,,
1730,10116004,LZA-Detektor,Truderinger-/ Ursberger Str.,,
1731,10117001,LZA-Detektor,Barer-/ Schellingstr.,,
1732,10117002,LZA-Detektor,Barer-/ Schellingstr.,,
1733,10117003,LZA-Detektor,Barer-/ Schellingstr.,,
1734,10117004,LZA-Detektor,Barer-/ Schellingstr.,,
1735,10117005,LZA-Detektor,Barer-/ Schellingstr.,,
1736,10117006,LZA-Detektor,Barer-/ Schellingstr.,,
1737,10117007,LZA-Detektor,Barer-/ Schellingstr.,,
1738,10117008,LZA-Detektor,Barer-/ Schellingstr.,,
1739,10117009,LZA-Detektor,Barer-/ Schellingstr.,,
1740,10117010,LZA-Detektor,Barer-/ Schellingstr.,,
1741,10118001,LZA-Detektor,Elisabeth-/ Tengstr.,,
1742,10118002,LZA-Detektor,Elisabeth-/ Tengstr.,,
1743,10118003,LZA-Detektor,Elisabeth-/ Tengstr.,,
1744,10118004,LZA-Detektor,Elisabeth-/ Tengstr.,,
1745,10118005,LZA-Detektor,Elisabeth-/ Tengstr.,,
1746,10118006,LZA-Detektor,Elisabeth-/ Tengstr.,,
1747,10118007,LZA-Detektor,Elisabeth-/ Tengstr.,,
1748,10118008,LZA-Detektor,Elisabeth-/ Tengstr.,,
1749,10119001,LZA-Detektor,Blodig-/ DÃ¼lferstr.,,
1750,10119002,LZA-Detektor,Blodig-/ DÃ¼lferstr.,,
1751,10119003,LZA-Detektor,Blodig-/ DÃ¼lferstr.,,
1752,10119004,LZA-Detektor,Blodig-/ DÃ¼lferstr.,,
1753,10119005,LZA-Detektor,Blodig-/ DÃ¼lferstr.,,
1754,10119006,LZA-Detektor,Blodig-/ DÃ¼lferstr.,,
1755,10119007,LZA-Detektor,Blodig-/ DÃ¼lferstr.,,
1756,10119008,LZA-Detektor,Blodig-/ DÃ¼lferstr.,,
1757,10120001,LZA-Detektor,Haidenauplatz,,
1758,10120002,LZA-Detektor,Haidenauplatz,,
1759,10120003,LZA-Detektor,Haidenauplatz,,
1760,10120004,LZA-Detektor,Haidenauplatz,,
1761,10120005,LZA-Detektor,Haidenauplatz,,
1762,10120006,LZA-Detektor,Haidenauplatz,,
1763,10120007,LZA-Detektor,Haidenauplatz,,
1764,10120008,LZA-Detektor,Haidenauplatz,,
1765,10120009,LZA-Detektor,Haidenauplatz,,
