,detid,timestamp,flow,vehicleTypeFlow,speed,vehicleTypeSpeed,occupancy_percentage
999,10058014,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1000,10058015,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1001,10058016,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1002,10058017,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1003,10058018,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1004,10059001,2023-11-30T19:00:00.000+01:00,134,anyVehicle,0.0,carOrLightVehicle,50.0
1005,10059002,2023-11-30T19:00:00.000+01:00,51,anyVehicle,0.0,carOrLightVehicle,24.0
1006,10059003,2023-11-30T19:00:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,10.0
1007,10059004,2023-11-30T19:00:00.000+01:00,131,anyVehicle,0.0,carOrLightVehicle,33.0
1008,10059005,2023-11-30T19:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,1.0
1009,10059006,2023-11-30T19:00:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,11.0
1010,10059007,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1011,10059008,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1012,10059009,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1013,10059010,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1014,10060001,2023-11-30T19:00:00.000+01:00,119,anyVehicle,0.0,carOrLightVehicle,30.0
1015,10060002,2023-11-30T19:00:00.000+01:00,128,anyVehicle,0.0,carOrLightVehicle,56.0
1016,10060003,2023-11-30T19:00:00.000+01:00,137,anyVehicle,0.0,carOrLightVehicle,38.0
1017,10060004,2023-11-30T19:00:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,1.0
1018,10060005,2023-11-30T19:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1019,10060006,2023-11-30T19:00:00.000+01:00,124,anyVehicle,0.0,carOrLightVehicle,26.0
1020,10060007,2023-11-30T19:00:00.000+01:00,49,anyVehicle,0.0,carOrLightVehicle,22.0
1021,10060008,2023-11-30T19:00:00.000+01:00,75,anyVehicle,0.0,carOrLightVehicle,37.0
1022,10061001,2023-11-30T19:00:00.000+01:00,154,anyVehicle,0.0,carOrLightVehicle,55.0
1023,10061002,2023-11-30T19:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,19.0
1024,10061003,2023-11-30T19:00:00.000+01:00,156,anyVehicle,0.0,carOrLightVehicle,64.0
1025,10061004,2023-11-30T19:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1026,10061005,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1027,10061006,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1028,10061007,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1029,10062007,2023-11-30T19:00:00.000+01:00,63,anyVehicle,0.0,carOrLightVehicle,15.0
1030,10062008,2023-11-30T19:00:00.000+01:00,91,anyVehicle,0.0,carOrLightVehicle,13.0
1031,10062009,2023-11-30T19:00:00.000+01:00,91,anyVehicle,0.0,carOrLightVehicle,21.0
1032,10062010,2023-11-30T19:00:00.000+01:00,10,anyVehicle,0.0,carOrLightVehicle,29.0
1033,10062011,2023-11-30T19:00:00.000+01:00,100,anyVehicle,0.0,carOrLightVehicle,11.0
1034,10062012,2023-11-30T19:00:00.000+01:00,102,anyVehicle,0.0,carOrLightVehicle,10.0
1035,10062013,2023-11-30T19:00:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,1.0
1036,10062014,2023-11-30T19:00:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,1.0
1037,10062015,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1038,10063001,2023-11-30T19:00:00.000+01:00,68,anyVehicle,0.0,carOrLightVehicle,4.0
1039,10063002,2023-11-30T19:00:00.000+01:00,107,anyVehicle,0.0,carOrLightVehicle,9.0
1040,10063003,2023-11-30T19:00:00.000+01:00,70,anyVehicle,0.0,carOrLightVehicle,10.0
1041,10063004,2023-11-30T19:00:00.000+01:00,106,anyVehicle,0.0,carOrLightVehicle,20.0
1042,10063005,2023-11-30T19:00:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,13.0
1043,10063006,2023-11-30T19:00:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,2.0
1044,10063007,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1045,10063008,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1046,10065001,2023-11-30T19:00:00.000+01:00,53,anyVehicle,0.0,carOrLightVehicle,16.0
1047,10065002,2023-11-30T19:00:00.000+01:00,107,anyVehicle,0.0,carOrLightVehicle,16.0
1048,10065003,2023-11-30T19:00:00.000+01:00,8,anyVehicle,0.0,carOrLightVehicle,15.0
1049,10065004,2023-11-30T19:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,13.0
1050,10065005,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1051,10065006,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1052,10065007,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1053,10065008,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1054,10066001,2023-11-30T19:00:00.000+01:00,41,anyVehicle,0.0,carOrLightVehicle,4.0
1055,10066002,2023-11-30T19:00:00.000+01:00,84,anyVehicle,0.0,carOrLightVehicle,16.0
1056,10066003,2023-11-30T19:00:00.000+01:00,52,anyVehicle,0.0,carOrLightVehicle,6.0
1057,10066004,2023-11-30T19:00:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,20.0
1058,10066005,2023-11-30T19:00:00.000+01:00,43,anyVehicle,0.0,carOrLightVehicle,43.0
1059,10066006,2023-11-30T19:00:00.000+01:00,97,anyVehicle,0.0,carOrLightVehicle,58.0
1060,10066007,2023-11-30T19:00:00.000+01:00,72,anyVehicle,0.0,carOrLightVehicle,84.0
1061,10066008,2023-11-30T19:00:00.000+01:00,43,anyVehicle,0.0,carOrLightVehicle,91.0
1062,10066009,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1063,10066010,2023-11-30T19:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1064,10067001,2023-11-30T19:00:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,16.0
1065,10067003,2023-11-30T19:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1066,10067004,2023-11-30T19:00:00.000+01:00,16,anyVehicle,0.0,carOrLightVehicle,0.0
1067,10068001,2023-11-30T19:00:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,44.0
1068,10068002,2023-11-30T19:00:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,2.0
1069,10069001,2023-11-30T19:00:00.000+01:00,66,anyVehicle,0.0,carOrLightVehicle,8.0
1070,10069002,2023-11-30T19:00:00.000+01:00,115,anyVehicle,0.0,carOrLightVehicle,8.0
1071,10069003,2023-11-30T19:00:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,27.0
1072,10069004,2023-11-30T19:00:00.000+01:00,56,anyVehicle,0.0,carOrLightVehicle,6.0
1073,10069005,2023-11-30T19:00:00.000+01:00,92,anyVehicle,0.0,carOrLightVehicle,11.0
1074,10069006,2023-11-30T19:00:00.000+01:00,179,anyVehicle,0.0,carOrLightVehicle,23.0
1075,10069007,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1076,10069008,2023-11-30T19:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,0.0
1077,10070001,2023-11-30T19:00:00.000+01:00,80,anyVehicle,0.0,carOrLightVehicle,33.0
1078,10070002,2023-11-30T19:00:00.000+01:00,96,anyVehicle,0.0,carOrLightVehicle,26.0
1079,10070003,2023-11-30T19:00:00.000+01:00,42,anyVehicle,0.0,carOrLightVehicle,41.0
1080,10070004,2023-11-30T19:00:00.000+01:00,83,anyVehicle,0.0,carOrLightVehicle,32.0
1081,10070005,2023-11-30T19:00:00.000+01:00,84,anyVehicle,0.0,carOrLightVehicle,27.0
1082,10070006,2023-11-30T19:00:00.000+01:00,56,anyVehicle,0.0,carOrLightVehicle,29.0
1083,10070007,2023-11-30T19:00:00.000+01:00,40,anyVehicle,0.0,carOrLightVehicle,26.0
1084,10070008,2023-11-30T19:00:00.000+01:00,53,anyVehicle,0.0,carOrLightVehicle,40.0
1085,10070009,2023-11-30T19:00:00.000+01:00,37,anyVehicle,0.0,carOrLightVehicle,92.0
1086,10071001,2023-11-30T19:00:00.000+01:00,62,anyVehicle,0.0,carOrLightVehicle,21.0
1087,10071002,2023-11-30T19:00:00.000+01:00,101,anyVehicle,0.0,carOrLightVehicle,22.0
1088,10071003,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1089,10071004,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1090,10071005,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1091,10071006,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1092,10071007,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1093,10071008,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1094,10071009,2023-11-30T19:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1095,10072001,2023-11-30T19:00:00.000+01:00,39,anyVehicle,0.0,carOrLightVehicle,4.0
1096,10072002,2023-11-30T19:00:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,5.0
1097,10072003,2023-11-30T19:00:00.000+01:00,21,anyVehicle,0.0,carOrLightVehicle,1.0
1098,10072004,2023-11-30T19:00:00.000+01:00,117,anyVehicle,0.0,carOrLightVehicle,19.0
1099,10072005,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1100,10072006,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1101,10072007,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1102,10072008,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1103,10073001,2023-11-30T19:00:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,2.0
1104,10073002,2023-11-30T19:00:00.000+01:00,63,anyVehicle,0.0,carOrLightVehicle,14.0
1105,10073003,2023-11-30T19:00:00.000+01:00,58,anyVehicle,0.0,carOrLightVehicle,41.0
1106,10073004,2023-11-30T19:00:00.000+01:00,52,anyVehicle,0.0,carOrLightVehicle,17.0
1107,10073005,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1108,10073006,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1109,10073007,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1110,10073008,2023-11-30T19:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1111,10074001,2023-11-30T19:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,21.0
1112,10074002,2023-11-30T19:00:00.000+01:00,27,anyVehicle,0.0,carOrLightVehicle,7.0
1113,10074003,2023-11-30T19:00:00.000+01:00,61,anyVehicle,0.0,carOrLightVehicle,16.0
1114,10074004,2023-11-30T19:00:00.000+01:00,47,anyVehicle,0.0,carOrLightVehicle,10.0
1115,10074005,2023-11-30T19:00:00.000+01:00,41,anyVehicle,0.0,carOrLightVehicle,3.0
1116,10074006,2023-11-30T19:00:00.000+01:00,73,anyVehicle,0.0,carOrLightVehicle,16.0
1117,10074007,2023-11-30T19:00:00.000+01:00,20,anyVehicle,0.0,carOrLightVehicle,10.0
1118,10074008,2023-11-30T19:00:00.000+01:00,48,anyVehicle,0.0,carOrLightVehicle,33.0
1119,10074009,2023-11-30T19:00:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,4.0
1120,10075001,2023-11-30T19:00:00.000+01:00,56,anyVehicle,0.0,carOrLightVehicle,16.0
1121,10075002,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1122,10075003,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
1123,10075004,2023-11-30T19:00:00.000+01:00,5,anyVehicle,0.0,carOrLightVehicle,1.0
1124,10075005,2023-11-30T19:00:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,1.0
1125,10075006,2023-11-30T19:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,10.0
1126,10075007,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1127,10075008,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1128,10075009,2023-11-30T19:00:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
1129,10075010,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1130,10076001,2023-11-30T19:00:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,4.0
1131,10076002,2023-11-30T19:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,1.0
1132,10076004,2023-11-30T19:00:00.000+01:00,85,anyVehicle,0.0,carOrLightVehicle,16.0
1133,10076005,2023-11-30T19:00:00.000+01:00,88,anyVehicle,0.0,carOrLightVehicle,16.0
1134,10076006,2023-11-30T19:00:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,46.0
1135,10076007,2023-11-30T19:00:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,2.0
1136,10076008,2023-11-30T19:00:00.000+01:00,42,anyVehicle,0.0,carOrLightVehicle,4.0
1137,10076009,2023-11-30T19:00:00.000+01:00,83,anyVehicle,0.0,carOrLightVehicle,26.0
1138,10076010,2023-11-30T19:00:00.000+01:00,84,anyVehicle,0.0,carOrLightVehicle,24.0
1139,10076011,2023-11-30T19:00:00.000+01:00,36,anyVehicle,0.0,carOrLightVehicle,66.0
1140,10076012,2023-11-30T19:00:00.000+01:00,13,anyVehicle,0.0,carOrLightVehicle,33.0
1141,10076013,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1142,10076014,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1143,10076015,2023-11-30T19:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1144,10076016,2023-11-30T19:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1145,10076017,2023-11-30T19:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1146,10076018,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1147,10076019,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1148,10076020,2023-11-30T19:00:00.000+01:00,4,anyVehicle,0.0,carOrLightVehicle,0.0
1149,10076021,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1150,10077001,2023-11-30T19:00:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,23.0
1151,10077002,2023-11-30T19:00:00.000+01:00,61,anyVehicle,0.0,carOrLightVehicle,11.0
1152,10077003,2023-11-30T19:00:00.000+01:00,97,anyVehicle,0.0,carOrLightVehicle,25.0
1153,10077004,2023-11-30T19:00:00.000+01:00,53,anyVehicle,0.0,carOrLightVehicle,39.0
1154,10077005,2023-11-30T19:00:00.000+01:00,37,anyVehicle,0.0,carOrLightVehicle,29.0
1155,10077006,2023-11-30T19:00:00.000+01:00,98,anyVehicle,0.0,carOrLightVehicle,17.0
1156,10077007,2023-11-30T19:00:00.000+01:00,117,anyVehicle,0.0,carOrLightVehicle,15.0
1157,10077008,2023-11-30T19:00:00.000+01:00,144,anyVehicle,0.0,carOrLightVehicle,27.0
1158,10077009,2023-11-30T19:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1159,10077010,2023-11-30T19:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1160,10077011,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1161,10077012,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1162,10077022,2023-11-30T19:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,0.0
1163,10077023,2023-11-30T19:00:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,0.0
1164,10077024,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1165,10077025,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1166,10077026,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1167,10077027,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1168,10077028,2023-11-30T19:00:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,5.0
1169,10078001,2023-11-30T19:00:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,11.0
1170,10078002,2023-11-30T19:00:00.000+01:00,65,anyVehicle,0.0,carOrLightVehicle,31.0
1171,10078003,2023-11-30T19:00:00.000+01:00,12,anyVehicle,0.0,carOrLightVehicle,33.0
1172,10078004,2023-11-30T19:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,57.0
1173,10078005,2023-11-30T19:00:00.000+01:00,2,anyVehicle,0.0,carOrLightVehicle,2.0
1174,10078006,2023-11-30T19:00:00.000+01:00,96,anyVehicle,0.0,carOrLightVehicle,75.0
1175,10078007,2023-11-30T19:00:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,56.0
1176,10078008,2023-11-30T19:00:00.000+01:00,3,anyVehicle,0.0,carOrLightVehicle,7.0
1177,10078009,2023-11-30T19:00:00.000+01:00,56,anyVehicle,0.0,carOrLightVehicle,19.0
1178,10078010,2023-11-30T19:00:00.000+01:00,61,anyVehicle,0.0,carOrLightVehicle,85.0
1179,10078011,2023-11-30T19:00:00.000+01:00,1,anyVehicle,0.0,carOrLightVehicle,0.0
1180,10078033,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1181,10078034,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1182,10078035,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1183,10078036,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1184,10078037,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1185,10078038,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1186,10078039,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1187,10078040,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1188,10078041,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1189,10078049,2023-11-30T19:00:00.000+01:00,7,anyVehicle,0.0,carOrLightVehicle,0.0
1190,10078050,2023-11-30T19:00:00.000+01:00,49,anyVehicle,0.0,carOrLightVehicle,35.0
1191,10078051,2023-11-30T19:00:00.000+01:00,113,anyVehicle,0.0,carOrLightVehicle,51.0
1192,10078054,2023-11-30T19:00:00.000+01:00,109,anyVehicle,0.0,carOrLightVehicle,17.0
1193,10079001,2023-11-30T19:00:00.000+01:00,97,anyVehicle,0.0,carOrLightVehicle,8.0
1194,10079002,2023-11-30T19:00:00.000+01:00,128,anyVehicle,0.0,carOrLightVehicle,27.0
1195,10079003,2023-11-30T19:00:00.000+01:00,18,anyVehicle,0.0,carOrLightVehicle,26.0
1196,10079004,2023-11-30T19:00:00.000+01:00,91,anyVehicle,0.0,carOrLightVehicle,24.0
1197,10079005,2023-11-30T19:00:00.000+01:00,81,anyVehicle,0.0,carOrLightVehicle,9.0
1198,10079006,2023-11-30T19:00:00.000+01:00,132,anyVehicle,0.0,carOrLightVehicle,22.0
1199,10079007,2023-11-30T19:00:00.000+01:00,9,anyVehicle,0.0,carOrLightVehicle,6.0
1200,10079008,2023-11-30T19:00:00.000+01:00,31,anyVehicle,0.0,carOrLightVehicle,8.0
1201,10079009,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1202,10079010,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1203,10079011,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1204,10079012,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1205,10080001,2023-11-30T19:00:00.000+01:00,68,anyVehicle,0.0,carOrLightVehicle,80.0
1206,10080002,2023-11-30T19:00:00.000+01:00,81,anyVehicle,0.0,carOrLightVehicle,48.0
1207,10080003,2023-11-30T19:00:00.000+01:00,66,anyVehicle,0.0,carOrLightVehicle,70.0
1208,10080004,2023-11-30T19:00:00.000+01:00,129,anyVehicle,0.0,carOrLightVehicle,45.0
1209,10080005,2023-11-30T19:00:00.000+01:00,125,anyVehicle,0.0,carOrLightVehicle,40.0
1210,10080006,2023-11-30T19:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,67.0
1211,10080007,2023-11-30T19:00:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,81.0
1212,10080008,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,100.0
1213,10080009,2023-11-30T19:00:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,39.0
1214,10080010,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1215,10081001,2023-11-30T19:00:00.000+01:00,74,anyVehicle,0.0,carOrLightVehicle,15.0
1216,10081002,2023-11-30T19:00:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,32.0
1217,10081003,2023-11-30T19:00:00.000+01:00,44,anyVehicle,0.0,carOrLightVehicle,7.0
1218,10081004,2023-11-30T19:00:00.000+01:00,52,anyVehicle,0.0,carOrLightVehicle,4.0
1219,10081005,2023-11-30T19:00:00.000+01:00,47,anyVehicle,0.0,carOrLightVehicle,34.0
1220,10081006,2023-11-30T19:00:00.000+01:00,52,anyVehicle,0.0,carOrLightVehicle,6.0
1221,10081007,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1222,10081008,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1223,10081009,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1224,10082001,2023-11-30T19:00:00.000+01:00,17,anyVehicle,0.0,carOrLightVehicle,3.0
1225,10082002,2023-11-30T19:00:00.000+01:00,59,anyVehicle,0.0,carOrLightVehicle,45.0
1226,10082003,2023-11-30T19:00:00.000+01:00,55,anyVehicle,0.0,carOrLightVehicle,45.0
1227,10082004,2023-11-30T19:00:00.000+01:00,59,anyVehicle,0.0,carOrLightVehicle,77.0
1228,10082005,2023-11-30T19:00:00.000+01:00,89,anyVehicle,0.0,carOrLightVehicle,13.0
1229,10082006,2023-11-30T19:00:00.000+01:00,62,anyVehicle,0.0,carOrLightVehicle,9.0
1230,10082007,2023-11-30T19:00:00.000+01:00,38,anyVehicle,0.0,carOrLightVehicle,60.0
1231,10082008,2023-11-30T19:00:00.000+01:00,37,anyVehicle,0.0,carOrLightVehicle,43.0
1232,10082009,2023-11-30T19:00:00.000+01:00,85,anyVehicle,0.0,carOrLightVehicle,35.0
1233,10082010,2023-11-30T19:00:00.000+01:00,69,anyVehicle,0.0,carOrLightVehicle,37.0
1234,10082011,2023-11-30T19:00:00.000+01:00,29,anyVehicle,0.0,carOrLightVehicle,2.0
1235,10082012,2023-11-30T19:00:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,8.0
1236,10082013,2023-11-30T19:00:00.000+01:00,34,anyVehicle,0.0,carOrLightVehicle,14.0
1237,10082014,2023-11-30T19:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,37.0
1238,10082015,2023-11-30T19:00:00.000+01:00,57,anyVehicle,0.0,carOrLightVehicle,18.0
1239,10082016,2023-11-30T19:00:00.000+01:00,59,anyVehicle,0.0,carOrLightVehicle,27.0
1240,10082017,2023-11-30T19:00:00.000+01:00,49,anyVehicle,0.0,carOrLightVehicle,30.0
1241,10083001,2023-11-30T19:00:00.000+01:00,58,anyVehicle,0.0,carOrLightVehicle,0.0
1242,10083002,2023-11-30T19:00:00.000+01:00,64,anyVehicle,0.0,carOrLightVehicle,0.0
1243,10083003,2023-11-30T19:00:00.000+01:00,33,anyVehicle,0.0,carOrLightVehicle,0.0
1244,10083005,2023-11-30T19:00:00.000+01:00,35,anyVehicle,0.0,carOrLightVehicle,0.0
1245,10083006,2023-11-30T19:00:00.000+01:00,41,anyVehicle,0.0,carOrLightVehicle,0.0
1246,10083012,2023-11-30T19:00:00.000+01:00,54,anyVehicle,0.0,carOrLightVehicle,0.0
1247,10083013,2023-11-30T19:00:00.000+01:00,59,anyVehicle,0.0,carOrLightVehicle,0.0
1248,10083014,2023-11-30T19:00:00.000+01:00,24,anyVehicle,0.0,carOrLightVehicle,0.0
1249,10083016,2023-11-30T19:00:00.000+01:00,45,anyVehicle,0.0,carOrLightVehicle,0.0
1250,10083017,2023-11-30T19:00:00.000+01:00,57,anyVehicle,0.0,carOrLightVehicle,0.0
1251,10083019,2023-11-30T19:00:00.000+01:00,44,anyVehicle,0.0,carOrLightVehicle,0.0
1252,10083020,2023-11-30T19:00:00.000+01:00,22,anyVehicle,0.0,carOrLightVehicle,0.0
1253,10083023,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1254,10083024,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1255,10083025,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1256,10083026,2023-11-30T19:00:00.000+01:00,0,anyVehicle,0.0,carOrLightVehicle,0.0
1257,10083044,2023-11-30T19:00:00.000+01:00,90,anyVehicle,0.0,carOrLightVehicle,0.0
1258,10083045,2023-11-30T19:00:00.000+01:00,77,anyVehicle,0.0,carOrLightVehicle,0.0
1259,10084001,2023-11-30T19:00:00.000+01:00,30,anyVehicle,0.0,carOrLightVehicle,8.0
1260,10084002,2023-11-30T19:00:00.000+01:00,56,anyVehicle,0.0,carOrLightVehicle,20.0
1261,10084003,2023-11-30T19:00:00.000+01:00,46,anyVehicle,0.0,carOrLightVehicle,5.0
